;r1;r2;r3;r4;r5;r6;time;datetime;curr1;curr2;curr3;curr4;curr5;curr6
0;23219;-31953;0;-23195;21602;-15085;58,161859;2025-09-16 09:45:14.088362;0,0;0,0;0,0;0,0;0,0;0,0
0;-4637;16949;0;-8170;-17443;17991;58,191553;2025-09-16 09:45:14.118056;0,0;0,0;0,0;0,0;0,0;0,0
0;24335;-31541;0;-23495;20951;-15085;58,223551;2025-09-16 09:45:14.150054;0,0;0,0;0,0;0,0;0,0;0,0
0;-5195;16538;0;-7569;-16140;17691;58,254633;2025-09-16 09:45:14.182140;0,0;0,0;0,0;0,0;0,0;0,0
0;25452;-30307;0;-24397;19648;-14183;58,285369;2025-09-16 09:45:14.212867;0,0;0,0;0,0;0,0;0,0;0,0
0;-5195;16126;0;-7870;-16140;17390;58,316395;2025-09-16 09:45:14.242898;0,0;0,0;0,0;0,0;0,0;0,0
0;24335;-31130;0;-23796;20300;-14784;58,351372;2025-09-16 09:45:14.278896;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-29896;0;-24397;18997;-14183;58,381179;2025-09-16 09:45:14.308690;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-29896;0;-24397;18997;-14183;58,411088;2025-09-16 09:45:14.338596;0,0;0,0;0,0;0,0;0,0;0,0
0;26568;-29484;0;-24698;18346;-13882;58,442086;2025-09-16 09:45:14.369592;0,0;0,0;0,0;0,0;0,0;0,0
0;-8545;14481;0;-6667;-13535;16488;58,472609;2025-09-16 09:45:14.400110;0,0;0,0;0,0;0,0;0,0;0,0
0;27127;-29484;0;-24698;18346;-13582;58,504606;2025-09-16 09:45:14.432109;0,0;0,0;0,0;0,0;0,0;0,0
0;-9661;14069;0;-5766;-12232;15887;58,535613;2025-09-16 09:45:14.463110;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-30307;0;-24097;18997;-13882;58,566614;2025-09-16 09:45:14.494115;0,0;0,0;0,0;0,0;0,0;0,0
0;26010;-30307;0;-24698;18997;-13882;58,598146;2025-09-16 09:45:14.525647;0,0;0,0;0,0;0,0;0,0;0,0
0;-8545;14481;0;-6367;-12884;15887;58,629143;2025-09-16 09:45:14.556638;0,0;0,0;0,0;0,0;0,0;0,0
0;-8545;14481;0;-6367;-12884;15887;58,660142;2025-09-16 09:45:14.587644;0,0;0,0;0,0;0,0;0,0;0,0
0;-10220;13658;0;-5465;-11581;15286;58,691658;2025-09-16 09:45:14.619168;0,0;0,0;0,0;0,0;0,0;0,0
0;27685;-29484;0;-24698;18346;-13582;58,722665;2025-09-16 09:45:14.650162;0,0;0,0;0,0;0,0;0,0;0,0
0;27685;-29484;0;-24698;18346;-13582;58,754695;2025-09-16 09:45:14.682187;0,0;0,0;0,0;0,0;0,0;0,0
0;28243;-28250;0;-25600;16392;-12980;58,785193;2025-09-16 09:45:14.712704;0,0;0,0;0,0;0,0;0,0;0,0
0;-10778;13247;0;-5465;-10930;14985;58,818194;2025-09-16 09:45:14.745704;0,0;0,0;0,0;0,0;0,0;0,0
0;-11336;12835;0;-4864;-10278;14685;58,851198;2025-09-16 09:45:14.779211;0,0;0,0;0,0;0,0;0,0;0,0
0;27685;-29073;0;-24998;17043;-13582;58,881371;2025-09-16 09:45:14.809046;0,0;0,0;0,0;0,0;0,0;0,0
0;27685;-29073;0;-24998;17043;-13582;58,91116;2025-09-16 09:45:14.838699;0,0;0,0;0,0;0,0;0,0;0,0
0;28243;-29073;0;-25299;17043;-13281;58,942173;2025-09-16 09:45:14.869675;0,0;0,0;0,0;0,0;0,0;0,0
0;-11895;12013;0;-4563;-8976;14083;58,972691;2025-09-16 09:45:14.900189;0,0;0,0;0,0;0,0;0,0;0,0
0;-11895;12013;0;-4563;-8976;14083;59,005699;2025-09-16 09:45:14.932202;0,0;0,0;0,0;0,0;0,0;0,0
0;-12453;12424;0;-4563;-8976;14384;59,035772;2025-09-16 09:45:14.963197;0,0;0,0;0,0;0,0;0,0;0,0
0;30476;-27016;0;-26201;14438;-12078;59,066762;2025-09-16 09:45:14.994268;0,0;0,0;0,0;0,0;0,0;0,0
0;29918;-27428;0;-25900;15740;-12680;59,101377;2025-09-16 09:45:15.028823;0,0;0,0;0,0;0,0;0,0;0,0
0;-14128;10367;0;-3661;-6370;12881;59,131372;2025-09-16 09:45:15.058867;0,0;0,0;0,0;0,0;0,0;0,0
0;-14128;10367;0;-3661;-6370;12881;59,161388;2025-09-16 09:45:15.087891;0,0;0,0;0,0;0,0;0,0;0,0
0;-14686;10367;0;-3661;-6370;12881;59,192098;2025-09-16 09:45:15.119664;0,0;0,0;0,0;0,0;0,0;0,0
0;31035;-26605;0;-26502;14438;-12379;59,223092;2025-09-16 09:45:15.150604;0,0;0,0;0,0;0,0;0,0;0,0
0;31035;-26605;0;-26502;14438;-12379;59,254105;2025-09-16 09:45:15.181797;0,0;0,0;0,0;0,0;0,0;0,0
0;31593;-26193;0;-26802;13135;-12078;59,286009;2025-09-16 09:45:15.213480;0,0;0,0;0,0;0,0;0,0;0,0
0;-16919;9133;0;-2759;-5068;12280;59,316977;2025-09-16 09:45:15.244479;0,0;0,0;0,0;0,0;0,0;0,0
0;-17477;9133;0;-2459;-3765;11678;59,351888;2025-09-16 09:45:15.279391;0,0;0,0;0,0;0,0;0,0;0,0
0;31593;-26605;0;-26502;13135;-11778;59,381681;2025-09-16 09:45:15.309214;0,0;0,0;0,0;0,0;0,0;0,0
0;-19152;7899;0;-1557;-2462;11077;59,411724;2025-09-16 09:45:15.339188;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-26193;0;-26802;13135;-11778;59,441599;2025-09-16 09:45:15.369178;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8310;0;-1858;-2462;11077;59,473393;2025-09-16 09:45:15.400977;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8310;0;-1858;-2462;11077;59,50639;2025-09-16 09:45:15.433893;0,0;0,0;0,0;0,0;0,0;0,0
0;-18036;8310;0;-1858;-2462;11077;59,535395;2025-09-16 09:45:15.462895;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-25782;0;-26802;12484;-11177;59,566402;2025-09-16 09:45:15.494058;0,0;0,0;0,0;0,0;0,0;0,0
0;32151;-25782;0;-27103;12484;-11477;59,598329;2025-09-16 09:45:15.525710;0,0;0,0;0,0;0,0;0,0;0,0
0;-19711;6665;0;-655;-508;10175;59,63021;2025-09-16 09:45:15.557707;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25371;0;-26802;11832;-11177;59,661219;2025-09-16 09:45:15.588724;0,0;0,0;0,0;0,0;0,0;0,0
0;-22502;5431;0;-54;794;9274;59,691895;2025-09-16 09:45:15.619360;0,0;0,0;0,0;0,0;0,0;0,0
0;-31152;-24548;0;-27403;11181;-10575;59,722853;2025-09-16 09:45:15.650383;0,0;0,0;0,0;0,0;0,0;0,0
0;-22502;5431;0;247;1446;9274;59,754815;2025-09-16 09:45:15.682356;0,0;0,0;0,0;0,0;0,0;0,0
0;-30593;-24137;0;-28005;9878;-10275;59,786779;2025-09-16 09:45:15.713282;0,0;0,0;0,0;0,0;0,0;0,0
0;32710;-25782;0;-27103;12484;-11477;59,817724;2025-09-16 09:45:15.745231;0,0;0,0;0,0;0,0;0,0;0,0
0;-23060;5019;0;547;2097;8973;59,850887;2025-09-16 09:45:15.778230;0,0;0,0;0,0;0,0;0,0;0,0
0;-29477;-23725;0;-28606;9227;-9974;59,881766;2025-09-16 09:45:15.809274;0,0;0,0;0,0;0,0;0,0;0,0
0;-24177;4608;0;547;2097;8672;59,911743;2025-09-16 09:45:15.839269;0,0;0,0;0,0;0,0;0,0;0,0
0;-29477;-23314;0;-28305;9227;-9974;59,941843;2025-09-16 09:45:15.869300;0,0;0,0;0,0;0,0;0,0;0,0
0;-24735;3785;0;1149;4051;7770;59,973324;2025-09-16 09:45:15.900824;0,0;0,0;0,0;0,0;0,0;0,0
0;-31710;-24548;0;-27704;10530;-10575;60,004329;2025-09-16 09:45:15.931832;0,0;0,0;0,0;0,0;0,0;0,0
0;-24735;3785;0;1449;4051;7770;60,035334;2025-09-16 09:45:15.962839;0,0;0,0;0,0;0,0;0,0;0,0
0;-30035;-23314;0;-28606;8576;-9974;60,066409;2025-09-16 09:45:15.993924;0,0;0,0;0,0;0,0;0,0;0,0
0;-29477;-23314;0;-28305;9227;-9974;60,100276;2025-09-16 09:45:16.026779;0,0;0,0;0,0;0,0;0,0;0,0
0;-26968;2962;0;2050;5354;7470;60,13121;2025-09-16 09:45:16.057713;0,0;0,0;0,0;0,0;0,0;0,0
0;-29477;-23314;0;-28606;8576;-9974;60,161313;2025-09-16 09:45:16.088821;0,0;0,0;0,0;0,0;0,0;0,0
0;-26410;2962;0;2050;5354;6869;60,193006;2025-09-16 09:45:16.120482;0,0;0,0;0,0;0,0;0,0;0,0
0;-28918;-22903;0;-28906;7924;-9974;60,222982;2025-09-16 09:45:16.150489;0,0;0,0;0,0;0,0;0,0;0,0
0;-27527;2140;0;2351;6656;6869;60,254981;2025-09-16 09:45:16.181484;0,0;0,0;0,0;0,0;0,0;0,0
0;-27802;-22491;0;-29207;7273;-9072;60,285775;2025-09-16 09:45:16.212278;0,0;0,0;0,0;0,0;0,0;0,0
0;-27527;2140;0;2351;6005;7169;60,316767;2025-09-16 09:45:16.243270;0,0;0,0;0,0;0,0;0,0;0,0
0;-28918;-22903;0;-28906;7273;-9373;60,351775;2025-09-16 09:45:16.279281;0,0;0,0;0,0;0,0;0,0;0,0
0;-26685;-21668;0;-29508;5970;-8772;60,381584;2025-09-16 09:45:16.309077;0,0;0,0;0,0;0,0;0,0;0,0
0;-30318;494;0;3554;9262;5366;60,411562;2025-09-16 09:45:16.339079;0,0;0,0;0,0;0,0;0,0;0,0
0;-26127;-21257;0;-29808;5319;-8471;60,441579;2025-09-16 09:45:16.369099;0,0;0,0;0,0;0,0;0,0;0,0
0;-30876;-328;0;3854;9913;5065;60,472688;2025-09-16 09:45:16.399713;0,0;0,0;0,0;0,0;0,0;0,0
0;-25569;-21257;0;-29808;5319;-8471;60,50522;2025-09-16 09:45:16.431723;0,0;0,0;0,0;0,0;0,0;0,0
0;-31993;-740;0;4455;11216;4464;60,535219;2025-09-16 09:45:16.462723;0,0;0,0;0,0;0,0;0,0;0,0
0;-26127;-21257;0;-30109;4668;-8170;60,568227;2025-09-16 09:45:16.495730;0,0;0,0;0,0;0,0;0,0;0,0
0;-26127;-20846;0;-30109;5319;-8471;60,601738;2025-09-16 09:45:16.530241;0,0;0,0;0,0;0,0;0,0;0,0
0;-26127;-20846;0;-30109;5319;-8471;60,632739;2025-09-16 09:45:16.560243;0,0;0,0;0,0;0,0;0,0;0,0
0;-25569;-20434;0;-30410;4668;-8170;60,661766;2025-09-16 09:45:16.613788;0,0;0,0;0,0;0,0;0,0;0,0
0;-25569;-20434;0;-30410;4668;-8170;60,692269;2025-09-16 09:45:16.619773;0,0;0,0;0,0;0,0;0,0;0,0
0;-23894;-19612;0;-30710;2714;-7569;60,724272;2025-09-16 09:45:16.652774;0,0;0,0;0,0;0,0;0,0;0,0
0;31868;-1563;0;4756;12518;3862;60,75428;2025-09-16 09:45:16.681787;0,0;0,0;0,0;0,0;0,0;0,0
0;-23336;-19200;0;-31311;2062;-7269;60,785832;2025-09-16 09:45:16.713339;0,0;0,0;0,0;0,0;0,0;0,0
0;30193;-3208;0;5958;13821;3261;60,816932;2025-09-16 09:45:16.744425;0,0;0,0;0,0;0,0;0,0;0,0
0;29635;-3619;0;6259;15124;2660;60,847905;2025-09-16 09:45:16.774408;0,0;0,0;0,0;0,0;0,0;0,0
0;29635;-3619;0;6259;15124;2660;60,87972;2025-09-16 09:45:16.807212;0,0;0,0;0,0;0,0;0,0;0,0
0;27960;-4442;0;6860;16426;2059;60,911709;2025-09-16 09:45:16.839222;0,0;0,0;0,0;0,0;0,0;0,0
0;-23336;-19200;0;-31011;1411;-6968;60,94171;2025-09-16 09:45:16.869229;0,0;0,0;0,0;0,0;0,0;0,0
0;-23336;-19200;0;-31011;1411;-6968;60,973466;2025-09-16 09:45:16.899969;0,0;0,0;0,0;0,0;0,0;0,0
0;-22219;-18377;0;-31612;108;-6667;61,004592;2025-09-16 09:45:16.932073;0,0;0,0;0,0;0,0;0,0;0,0
0;25727;-6088;0;7762;18380;1157;61,035583;2025-09-16 09:45:16.963066;0,0;0,0;0,0;0,0;0,0;0,0
0;-20544;-17966;0;-32213;-543;-6066;61,066702;2025-09-16 09:45:16.994249;0,0;0,0;0,0;0,0;0,0;0,0
0;-22219;-18377;0;-31311;760;-6667;61,100397;2025-09-16 09:45:17.027978;0,0;0,0;0,0;0,0;0,0;0,0
0;-22219;-18377;0;-31311;760;-6667;61,131397;2025-09-16 09:45:17.058908;0,0;0,0;0,0;0,0;0,0;0,0
0;-18869;-16321;0;32722;-2497;-5164;61,161573;2025-09-16 09:45:17.088076;0,0;0,0;0,0;0,0;0,0;0,0
0;22377;-8144;0;9866;22288;-647;61,192282;2025-09-16 09:45:17.118785;0,0;0,0;0,0;0,0;0,0;0,0
0;22377;-8144;0;9866;22288;-647;61,223259;2025-09-16 09:45:17.149762;0,0;0,0;0,0;0,0;0,0;0,0
0;21819;-8556;0;9866;22940;-947;61,254265;2025-09-16 09:45:17.180768;0,0;0,0;0,0;0,0;0,0;0,0
0;-19428;-16732;0;32722;-1846;-5766;61,286094;2025-09-16 09:45:17.213590;0,0;0,0;0,0;0,0;0,0;0,0
0;-19428;-16732;0;32722;-1846;-5766;61,321091;2025-09-16 09:45:17.248586;0,0;0,0;0,0;0,0;0,0;0,0
0;21261;-8967;0;10468;24894;-1849;61,348094;2025-09-16 09:45:17.276592;0,0;0,0;0,0;0,0;0,0;0,0
0;21261;-8967;0;10468;24894;-1849;61,381017;2025-09-16 09:45:17.307520;0,0;0,0;0,0;0,0;0,0;0,0
0;20144;-9790;0;11069;24894;-2150;61,41103;2025-09-16 09:45:17.338521;0,0;0,0;0,0;0,0;0,0;0,0
0;-17753;-15498;0;31820;-4451;-4864;61,442037;2025-09-16 09:45:17.369522;0,0;0,0;0,0;0,0;0,0;0,0
0;-17753;-15498;0;31820;-4451;-4864;61,473115;2025-09-16 09:45:17.399618;0,0;0,0;0,0;0,0;0,0;0,0
0;-17753;-15087;0;31519;-4451;-4563;61,504837;2025-09-16 09:45:17.432352;0,0;0,0;0,0;0,0;0,0;0,0
0;18469;-10613;0;11670;26848;-2450;61,535846;2025-09-16 09:45:17.462349;0,0;0,0;0,0;0,0;0,0;0,0
0;18469;-10613;0;11670;26848;-2450;61,566938;2025-09-16 09:45:17.493441;0,0;0,0;0,0;0,0;0,0;0,0
0;-17194;-15087;0;31519;-5102;-4262;61,601638;2025-09-16 09:45:17.529157;0,0;0,0;0,0;0,0;0,0;0,0
0;17911;-11024;0;11971;27499;-3052;61,631636;2025-09-16 09:45:17.559144;0,0;0,0;0,0;0,0;0,0;0,0
0;-16636;-14675;0;31519;-5754;-4262;61,661739;2025-09-16 09:45:17.588242;0,0;0,0;0,0;0,0;0,0;0,0
0;16795;-11847;0;12572;28802;-3653;61,691453;2025-09-16 09:45:17.617956;0,0;0,0;0,0;0,0;0,0;0,0
0;16795;-11847;0;12572;28802;-3653;61,723456;2025-09-16 09:45:17.650948;0,0;0,0;0,0;0,0;0,0;0,0
0;16795;-11847;0;12271;28150;-3653;61,754446;2025-09-16 09:45:17.680949;0,0;0,0;0,0;0,0;0,0;0,0
0;-14961;-13852;0;30617;-7056;-3661;61,785267;2025-09-16 09:45:17.712783;0,0;0,0;0,0;0,0;0,0;0,0
0;-14961;-13852;0;30617;-7056;-3661;61,817281;2025-09-16 09:45:17.743784;0,0;0,0;0,0;0,0;0,0;0,0
0;15678;-12670;0;12873;30104;-4254;61,849277;2025-09-16 09:45:17.775780;0,0;0,0;0,0;0,0;0,0;0,0
0;-14961;-13441;0;30617;-7056;-3661;61,881048;2025-09-16 09:45:17.807551;0,0;0,0;0,0;0,0;0,0;0,0
0;14561;-13904;0;13474;31407;-4855;61,911053;2025-09-16 09:45:17.837556;0,0;0,0;0,0;0,0;0,0;0,0
0;-13845;-12618;0;30317;-9010;-2759;61,942054;2025-09-16 09:45:17.868557;0,0;0,0;0,0;0,0;0,0;0,0
0;14561;-13904;0;14075;32058;-5156;61,973148;2025-09-16 09:45:17.899651;0,0;0,0;0,0;0,0;0,0;0,0
0;-13286;-12618;0;29715;-9010;-2459;62,003857;2025-09-16 09:45:17.931360;0,0;0,0;0,0;0,0;0,0;0,0
0;12328;-14726;0;14676;32710;-5757;62,035857;2025-09-16 09:45:17.963349;0,0;0,0;0,0;0,0;0,0;0,0
0;12328;-14726;0;14676;32710;-5757;62,066954;2025-09-16 09:45:17.994451;0,0;0,0;0,0;0,0;0,0;0,0
0;-13845;-12207;0;29715;-9662;-2759;62,101653;2025-09-16 09:45:18.028156;0,0;0,0;0,0;0,0;0,0;0,0
0;13445;-14726;0;14376;32710;-5457;62,131649;2025-09-16 09:45:18.058152;0,0;0,0;0,0;0,0;0,0;0,0
0;-12728;-11796;0;29415;-10313;-2158;62,161649;2025-09-16 09:45:18.088152;0,0;0,0;0,0;0,0;0,0;0,0
0;12887;-15138;0;14977;-31524;-6058;62,191433;2025-09-16 09:45:18.117936;0,0;0,0;0,0;0,0;0,0;0,0
0;-12170;-10973;0;28814;-10964;-2158;62,223435;2025-09-16 09:45:18.149938;0,0;0,0;0,0;0,0;0,0;0,0
0;10653;-16372;0;15578;-30221;-6659;62,254433;2025-09-16 09:45:18.180936;0,0;0,0;0,0;0,0;0,0;0,0
0;-12170;-11384;0;29114;-11616;-1858;62,285215;2025-09-16 09:45:18.211718;0,0;0,0;0,0;0,0;0,0;0,0
0;10653;-15960;0;15278;-30221;-6659;62,321219;2025-09-16 09:45:18.248720;0,0;0,0;0,0;0,0;0,0;0,0
0;10653;-16372;0;15879;-28918;-7260;62,351217;2025-09-16 09:45:18.277720;0,0;0,0;0,0;0,0;0,0;0,0
0;-11612;-11384;0;28814;-11616;-1858;62,381995;2025-09-16 09:45:18.309500;0,0;0,0;0,0;0,0;0,0;0,0
0;10095;-16783;0;16179;-28918;-6960;62,412039;2025-09-16 09:45:18.339527;0,0;0,0;0,0;0,0;0,0;0,0
0;-11612;-10973;0;28513;-12267;-1557;62,44203;2025-09-16 09:45:18.369494;0,0;0,0;0,0;0,0;0,0;0,0
0;10095;-17195;0;16781;-27616;-7561;62,473114;2025-09-16 09:45:18.399617;0,0;0,0;0,0;0,0;0,0;0,0
0;-10495;-10561;0;28212;-12918;-1256;62,504802;2025-09-16 09:45:18.432310;0,0;0,0;0,0;0,0;0,0;0,0
0;8420;-17606;0;16781;-27616;-7862;62,535813;2025-09-16 09:45:18.462316;0,0;0,0;0,0;0,0;0,0;0,0
0;-10495;-10150;0;28212;-13570;-956;62,566946;2025-09-16 09:45:18.493449;0,0;0,0;0,0;0,0;0,0;0,0
0;-11053;-10150;0;28513;-12918;-1256;62,601606;2025-09-16 09:45:18.528109;0,0;0,0;0,0;0,0;0,0;0,0
0;8420;-18017;0;16781;-27616;-7862;62,631608;2025-09-16 09:45:18.558111;0,0;0,0;0,0;0,0;0,0;0,0
0;-9937;-9739;0;27912;-14221;-956;62,661606;2025-09-16 09:45:18.588109;0,0;0,0;0,0;0,0;0,0;0,0
0;7862;-18429;0;17382;-26313;-8463;62,691397;2025-09-16 09:45:18.617900;0,0;0,0;0,0;0,0;0,0;0,0
0;-9937;-9327;0;27611;-14221;-655;62,723399;2025-09-16 09:45:18.649902;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19251;0;17682;-25010;-9064;62,754398;2025-09-16 09:45:18.680901;0,0;0,0;0,0;0,0;0,0;0,0
0;-9378;-9327;0;27311;-14872;-354;62,785204;2025-09-16 09:45:18.711707;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19251;0;17983;-25010;-8763;62,818206;2025-09-16 09:45:18.744709;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19251;0;17983;-25010;-8763;62,851204;2025-09-16 09:45:18.778705;0,0;0,0;0,0;0,0;0,0;0,0
0;-8820;-8916;0;27010;-16175;-54;62,881998;2025-09-16 09:45:18.808501;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19663;0;18284;-23708;-9665;62,911998;2025-09-16 09:45:18.839496;0,0;0,0;0,0;0,0;0,0;0,0
0;-7704;-8093;0;26709;-16826;247;62,943003;2025-09-16 09:45:18.870534;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20074;0;18584;-23056;-9665;62,973105;2025-09-16 09:45:18.900614;0,0;0,0;0,0;0,0;0,0;0,0
0;-8262;-8505;0;27010;-16175;247;63,004797;2025-09-16 09:45:18.932306;0,0;0,0;0,0;0,0;0,0;0,0
0;5629;-20074;0;18885;-23056;-9665;63,035791;2025-09-16 09:45:18.963329;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-8093;0;26409;-17478;848;63,066666;2025-09-16 09:45:18.994165;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19251;0;17983;-25010;-8763;63,101366;2025-09-16 09:45:19.028890;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20074;0;18885;-23708;-9665;63,13106;2025-09-16 09:45:19.058572;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-7271;0;26108;-18780;848;63,161066;2025-09-16 09:45:19.088565;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-7271;0;26108;-18780;848;63,191948;2025-09-16 09:45:19.119429;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-7271;0;26108;-18780;1149;63,222921;2025-09-16 09:45:19.149424;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20074;0;18885;-23056;-10266;63,253919;2025-09-16 09:45:19.180422;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-7271;0;25807;-19432;1149;63,285745;2025-09-16 09:45:19.212248;0,0;0,0;0,0;0,0;0,0;0,0
0;5071;-20486;0;19186;-21754;-10266;63,317731;2025-09-16 09:45:19.245233;0,0;0,0;0,0;0,0;0,0;0,0
0;5071;-20486;0;19186;-21754;-10266;63,351766;2025-09-16 09:45:19.279242;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-6859;0;25507;-20083;1449;63,38156;2025-09-16 09:45:19.309036;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20074;0;18885;-22405;-10266;63,411626;2025-09-16 09:45:19.339036;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20074;0;18885;-22405;-10266;63,441548;2025-09-16 09:45:19.369034;0,0;0,0;0,0;0,0;0,0;0,0
0;5629;-20897;0;19486;-21102;-10567;63,472659;2025-09-16 09:45:19.399162;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6859;0;25206;-20083;1750;63,50448;2025-09-16 09:45:19.431996;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6859;0;25206;-20083;1750;63,53548;2025-09-16 09:45:19.462990;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-6036;0;24906;-21386;1750;63,566592;2025-09-16 09:45:19.494095;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-19663;0;18885;-23056;-9665;63,601321;2025-09-16 09:45:19.528819;0,0;0,0;0,0;0,0;0,0;0,0
0;6187;-20897;0;19787;-21102;-10567;63,631322;2025-09-16 09:45:19.557825;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6448;0;24906;-21386;2050;63,661325;2025-09-16 09:45:19.588830;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6448;0;24906;-21386;2050;63,692137;2025-09-16 09:45:19.619662;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6448;0;24906;-22037;2050;63,723155;2025-09-16 09:45:19.650671;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-20074;0;19486;-21754;-9966;63,754152;2025-09-16 09:45:19.681652;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-20074;0;19486;-21754;-9966;63,785971;2025-09-16 09:45:19.713469;0,0;0,0;0,0;0,0;0,0;0,0
0;6745;-20486;0;19486;-21754;-9966;63,821967;2025-09-16 09:45:19.749502;0,0;0,0;0,0;0,0;0,0;0,0
0;7304;-20074;0;19486;-21754;-9966;63,851061;2025-09-16 09:45:19.778470;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-6036;0;24605;-22037;2351;63,881092;2025-09-16 09:45:19.808583;0,0;0,0;0,0;0,0;0,0;0,0
0;7862;-19663;0;19186;-21754;-10567;63,911865;2025-09-16 09:45:19.839363;0,0;0,0;0,0;0,0;0,0;0,0
0;7862;-19663;0;19186;-21754;-10567;63,941862;2025-09-16 09:45:19.868365;0,0;0,0;0,0;0,0;0,0;0,0
0;8420;-19663;0;19486;-21102;-10266;63,972954;2025-09-16 09:45:19.900477;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-5625;0;24304;-23340;2652;64,004654;2025-09-16 09:45:19.932163;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-5625;0;24304;-23340;2652;64,035687;2025-09-16 09:45:19.963205;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-5625;0;24605;-23991;2952;64,066662;2025-09-16 09:45:19.993165;0,0;0,0;0,0;0,0;0,0;0,0
0;11770;-18017;0;17983;-24359;-8463;64,101452;2025-09-16 09:45:20.028947;0,0;0,0;0,0;0,0;0,0;0,0
0;10653;-18429;0;18584;-23056;-9064;64,131456;2025-09-16 09:45:20.058963;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6036;0;24304;-23340;2952;64,160448;2025-09-16 09:45:20.087980;0,0;0,0;0,0;0,0;0,0;0,0
0;11212;-18017;0;18885;-23056;-9365;64,192253;2025-09-16 09:45:20.119752;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6036;0;24605;-23991;3253;64,223239;2025-09-16 09:45:20.150755;0,0;0,0;0,0;0,0;0,0;0,0
0;12328;-18017;0;18284;-24359;-8763;64,254248;2025-09-16 09:45:20.181744;0,0;0,0;0,0;0,0;0,0;0,0
0;12328;-18017;0;18284;-24359;-8763;64,286067;2025-09-16 09:45:20.212570;0,0;0,0;0,0;0,0;0,0;0,0
0;12328;-17606;0;18284;-24359;-8763;64,320062;2025-09-16 09:45:20.247565;0,0;0,0;0,0;0,0;0,0;0,0
0;13445;-16783;0;17983;-25010;-8463;64,351069;2025-09-16 09:45:20.278569;0,0;0,0;0,0;0,0;0,0;0,0
0;-6587;-6036;0;24004;-23991;3253;64,381162;2025-09-16 09:45:20.308657;0,0;0,0;0,0;0,0;0,0;0,0
0;14003;-16783;0;17682;-25662;-7862;64,411884;2025-09-16 09:45:20.338387;0,0;0,0;0,0;0,0;0,0;0,0
0;-6029;-5625;0;23703;-24642;3253;64,44186;2025-09-16 09:45:20.369373;0,0;0,0;0,0;0,0;0,0;0,0
0;14561;-15960;0;17682;-26313;-7561;64,472958;2025-09-16 09:45:20.400464;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-5625;0;24004;-24642;3253;64,504666;2025-09-16 09:45:20.432174;0,0;0,0;0,0;0,0;0,0;0,0
0;16236;-15549;0;17382;-26313;-7561;64,535696;2025-09-16 09:45:20.462199;0,0;0,0;0,0;0,0;0,0;0,0
0;-7145;-6036;0;24004;-23991;3253;64,566671;2025-09-16 09:45:20.494162;0,0;0,0;0,0;0,0;0,0;0,0
0;17353;-14315;0;16480;-28267;-6659;64,601567;2025-09-16 09:45:20.529080;0,0;0,0;0,0;0,0;0,0;0,0
0;16795;-15138;0;17081;-26964;-7260;64,631574;2025-09-16 09:45:20.558077;0,0;0,0;0,0;0,0;0,0;0,0
